Time(Epoch),Time(seconds),Load Cell (lbf),Run Tank Pressure (psig),Combustion Chamber Pressure (psig),Supply Tank Pressure (psig)
3716132458.664,11.2930002212524,-83.094442,761.585768,-0.32454,869.915582
3716132458.694,11.3229999542236,-86.483255,760.954414,-0.114038,869.635109
3716132458.722,11.3510003089905,-91.227616,761.235021,-0.552588,869.249577
3716132458.754,11.3830003738403,-85.127706,762.041748,-0.447336,869.705254
3716132458.787,11.4160003662109,-86.483255,761.918992,-0.394708,869.477468
3716132458.818,11.4470000267029,-81.738893,761.182404,-0.16666,869.705254
3716132458.851,11.4800000190735,-85.8055,761.147308,-0.236827,869.56507
3716132458.882,11.5110001564026,-81.061139,761.480533,-0.763097,870.213513
3716132458.912,11.5410003662109,-86.483255,761.30516,-0.359624,869.477468
3716132458.942,11.5710000991821,-88.516558,761.410394,-0.657839,869.670234
3716132458.971,11.6000003814697,-88.516558,760.919318,-0.412253,869.302159
3716132459.001,11.6300001144409,-82.416648,761.796236,0.184184,869.56507
3716132459.031,11.6600003242493,-82.416648,761.585768,0.061388,869.705254
3716132459.059,11.688000202179,-85.127706,761.077169,-0.16666,869.705254
3716132459.093,11.7220001220703,-87.161009,760.989456,0.078926,869.547507
3716132459.124,11.7530002593994,-87.838804,761.199925,-0.201744,869.494925
3716132459.153,11.7820000648499,-83.772197,761.726098,0.096471,869.424886
3716132459.182,11.8110003471375,-82.416648,761.042074,0.008759,869.775399
3716132459.212,11.8410000801086,-87.161009,761.287638,-0.201744,869.600089
3716132459.24,11.8689999580383,-89.194313,761.112212,-0.675384,869.53005
3716132459.269,11.8980002403259,-85.127706,761.30516,-0.254373,869.53005
3716132459.298,11.9270000457764,-81.738893,761.270064,0.306974,869.863
3716132459.328,11.9570002555847,-86.483255,761.024552,-0.096492,869.617652
3716132459.356,11.9850001335144,-89.872067,761.550672,-0.201744,869.424886
3716132459.385,12.014000415802,-84.449951,761.147308,-0.32454,869.617652
3716132459.415,12.0440001487732,-81.738893,761.480533,0.043843,869.722816
3716132459.441,12.0700001716614,-88.516558,760.936839,-0.359624,869.670234
3716132459.47,12.0989999771118,-86.483255,761.094691,-0.219289,869.354741
3716132459.502,12.1310000419617,-85.8055,761.480533,-0.412253,869.337178
3716132459.532,12.16100025177,-83.094442,761.217447,-0.043864,869.459905
3716132459.561,12.1900000572205,-85.8055,761.217447,-0.307002,869.687691
3716132459.591,12.2200002670288,-88.516558,761.463012,-0.745552,869.459905
3716132459.621,12.25,-89.872067,761.235021,-0.096492,868.881501
3716132459.653,12.2820000648499,-85.127706,761.673481,-0.289456,869.56507
3716132459.681,12.3100004196167,-82.416648,761.743619,0.675363,869.547507
3716132459.713,12.3420000076294,-85.127706,761.53315,-0.307002,870.038309
3716132459.743,12.3720002174377,-87.838804,760.901796,-0.236827,869.757836
3716132459.771,12.4000000953674,-90.549861,761.550672,-0.377169,869.074268
3716132459.801,12.4300003051758,-83.772197,761.743619,-0.499959,869.705254
3716132459.831,12.460000038147,-81.738893,761.112212,0.008759,869.687691
3716132459.862,12.4910001754761,-81.061139,761.515629,-0.377169,870.196056
3716132459.892,12.5210003852844,-85.8055,760.919318,-0.587671,869.582632
3716132459.924,12.5529999732971,-87.838804,761.112212,-0.271911,869.53005
3716132459.956,12.585000038147,-88.516558,761.322681,0.131555,869.56507
3716132459.986,12.6150002479553,-82.416648,761.340256,-0.447336,869.512488
3716132460.019,12.6480002403259,-84.449951,761.848854,-0.16666,869.547507
3716132460.052,12.6810002326965,-84.449951,761.603289,-0.464875,869.670234
3716132460.082,12.7109999656677,-81.061139,761.515629,-0.026325,869.863
3716132460.116,12.7450003623962,-82.416648,761.059648,0.42977,869.792855
3716132460.147,12.7760000228882,-79.027835,761.585768,-0.114038,870.125911
3716132460.179,12.808000087738,-88.516558,761.199925,-0.429791,869.459905
3716132460.21,12.8390002250671,-87.161009,761.357777,-0.535049,869.582632
3716132460.238,12.8670001029968,-85.127706,761.603289,0.11401,869.600089
3716132460.268,12.8970003128052,-84.449951,761.97161,-0.131576,869.389761
3716132460.299,12.9279999732971,-80.383384,761.480533,-0.289456,869.968165
3716132460.329,12.9580001831055,-84.449951,761.515629,-0.342085,869.757836
3716132460.364,12.9930000305176,-82.416648,761.30516,-0.271911,870.33624
3716132460.395,13.0240001678467,-85.8055,760.866701,-0.32454,870.055766
3716132460.426,13.0550003051758,-86.483255,760.761466,-0.254373,869.56507
3716132460.458,13.0870003700256,-89.194313,760.989456,-0.763097,869.337178
3716132460.487,13.1160001754761,-83.772197,761.778715,-0.359624,869.582632
3716132460.518,13.1470003128052,-83.094442,761.638385,0.131555,869.792855
3716132460.549,13.1779999732971,-79.027835,761.340256,0.1491,869.863
3716132460.579,13.2080001831055,-82.416648,761.270064,-0.394708,870.073329
3716132460.608,13.2369999885559,-87.161009,760.761466,-0.254373,869.635109
3716132460.64,13.2690000534058,-88.516558,760.884222,-0.48242,869.652671
3716132460.671,13.3000001907349,-86.483255,761.357777,-0.499959,869.179432
3716132460.699,13.3280000686646,-85.127706,761.97161,0.254352,869.424886
3716132460.73,13.3590002059937,-81.738893,761.30516,0.184184,869.635109
3716132460.762,13.3910002708435,-85.127706,761.638385,-0.429791,870.055766
3716132460.793,13.4220004081726,-85.8055,761.199925,0.236806,869.56507
3716132460.823,13.4520001411438,-87.838804,761.270064,-0.061409,869.56507
3716132460.854,13.4830002784729,-89.872067,761.480533,-0.096492,869.459905
3716132460.886,13.5150003433228,-81.738893,761.322681,0.061388,869.547507
3716132460.915,13.5440001487732,-80.383384,761.270064,0.552567,869.985727
3716132460.944,13.5729999542236,-86.483255,761.322681,-0.429791,869.705254
3716132460.973,13.6020002365112,-88.516558,761.252543,-0.219289,869.617652
3716132461.002,13.6310000419617,-84.449951,761.340256,-0.00878,869.740273
3716132461.032,13.66100025177,-81.738893,761.30516,-0.061409,869.880563
3716132461.062,13.6909999847412,-83.094442,761.743619,-0.359624,870.178493
3716132461.09,13.7190003395081,-85.8055,760.691327,-0.517504,869.705254
3716132461.124,13.7530002593994,-91.227616,760.971935,-0.32454,869.284596
3716132461.157,13.78600025177,-87.838804,761.16483,-0.32454,869.512488
3716132461.191,13.8200001716614,-89.872067,761.287638,-0.728013,869.757836
3716132461.221,13.8500003814697,-89.872067,761.112212,-0.078947,869.354741
3716132461.252,13.8810000419617,-85.127706,761.585768,0.131555,869.757836
3716132461.284,13.9130001068115,-83.094442,761.901471,0.359603,869.757836
3716132461.315,13.9440002441406,-83.772197,761.252543,0.464854,869.89802
3716132461.345,13.9739999771118,-86.483255,761.252543,0.11401,869.705254
3716132461.374,14.0030002593994,-85.127706,761.410394,-0.394708,869.56507
3716132461.405,14.0340003967285,-90.549861,761.340256,-0.359624,869.635109
3716132461.433,14.0620002746582,-85.127706,761.515629,-0.16666,869.670234
3716132461.462,14.0910000801086,-80.383384,761.217447,-0.061409,870.213513
3716132461.49,14.1189999580383,-88.516558,761.620863,-0.48242,869.652671
3716132461.521,14.1500000953674,-88.516558,761.252543,-0.096492,869.179432
3716132461.551,14.1800003051758,-85.127706,761.673481,-0.307002,869.652671
3716132461.579,14.2080001831055,-80.383384,761.30516,-0.254373,870.160931
3716132461.608,14.2369999885559,-86.483255,760.691327,-0.00878,869.810418
3716132461.64,14.2690000534058,-89.872067,761.252543,-0.412253,869.670234
3716132461.669,14.2980003356934,-83.772197,761.761141,-0.043864,869.933145
3716132461.699,14.3280000686646,-84.449951,761.252543,0.096471,869.933145
3716132461.725,14.3540000915527,-86.483255,760.954414,0.131555,869.547507
3716132461.757,14.3860001564026,-88.516558,761.603289,-0.763097,869.477468
3716132461.786,14.414999961853,-91.227616,761.30516,-0.517504,869.53005
3716132461.816,14.4450001716614,-84.449951,761.708523,0.1491,869.687691
3716132461.855,14.4840002059937,-81.061139,761.270064,-0.00878,870.231075
3716132461.886,14.5150003433228,-86.483255,761.515629,0.1491,869.757836
3716132461.917,14.5460000038147,-84.449951,761.498054,-0.078947,869.547507
3716132461.948,14.5770001411438,-81.738893,761.515629,-0.184205,869.915582
3716132461.977,14.6060004234314,-86.483255,761.077169,-0.394708,869.810418
3716132462.006,14.6350002288818,-87.161009,761.270064,-0.219289,869.670234
3716132462.036,14.664999961853,-90.549861,761.778715,-0.307002,869.144412
3716132462.066,14.6950001716614,-83.094442,761.147308,-0.078947,869.635109
3716132462.095,14.7239999771118,-81.738893,761.252543,0.078926,870.266095
3716132462.126,14.7550001144409,-85.8055,761.287638,-0.307002,869.617652
3716132462.153,14.7820000648499,-91.227616,761.30516,-0.394708,869.337178
3716132462.182,14.8110003471375,-82.416648,761.936514,-0.026325,869.53005
3716132462.212,14.8410000801086,-80.383384,761.077169,-0.570133,870.388822
3716132462.242,14.871000289917,-87.838804,761.673481,-0.096492,869.845438
3716132462.271,14.9000000953674,-89.872067,761.129787,0.026304,869.372304
3716132462.3,14.929000377655,-85.127706,761.673481,-0.377169,869.705254
3716132462.329,14.9580001831055,-81.061139,761.199925,-0.043864,869.950602
3716132462.357,14.9860000610352,-87.838804,760.849179,-0.499959,869.880563
3716132462.386,15.0150003433228,-89.194313,761.498054,-0.447336,869.372304
3716132462.416,15.0450000762939,-85.127706,761.708523,-0.131576,869.757836
3716132462.445,15.0740003585815,-81.738893,761.515629,-0.394708,870.283658
3716132462.474,15.103000164032,-87.161009,760.901796,-0.271911,869.89802
3716132462.504,15.1330003738403,-90.549861,760.954414,0.026304,869.670234
3716132462.533,15.1620001792908,-84.449951,761.515629,0.131555,869.582632
3716132462.563,15.1920003890991,-82.416648,761.252543,0.1491,870.248638
3716132462.591,15.2200002670288,-84.449951,761.30516,-0.219289,869.670234
3716132462.622,15.2510004043579,-91.227616,761.322681,-0.078947,869.424886
3716132462.653,15.2820000648499,-89.194313,761.147308,-0.219289,869.547507
3716132462.683,15.3120002746582,-84.449951,761.655906,-0.359624,869.705254
3716132462.711,15.3400001525879,-80.383384,761.252543,-0.307002,870.108348
3716132462.739,15.3680000305176,-87.838804,761.094691,-0.131576,869.863
3716132462.77,15.3990001678467,-90.549861,761.498054,-0.359624,869.144412
3716132462.801,15.4300003051758,-85.127706,761.989131,-0.043864,869.845438
3716132462.832,15.4609999656677,-82.416648,761.182404,0.499938,869.705254
3716132462.862,15.4910001754761,-82.416648,761.094691,-0.254373,870.353802
3716132462.892,15.5210003852844,-86.483255,761.322681,0.078926,869.985727
3716132462.922,15.5510001182556,-87.838804,761.235021,-0.587671,869.670234
3716132462.953,15.5820002555847,-85.8055,761.375299,0.131555,869.477468
3716132462.982,15.6110000610352,-84.449951,761.059648,-0.184205,869.845438
3716132463.013,15.6420001983643,-79.027835,761.743619,-0.026325,870.33624
3716132463.042,15.6710000038147,-86.483255,760.866701,-0.149121,869.827981
3716132463.073,15.7020001411438,-88.516558,761.042074,-0.535049,869.810418
3716132463.103,15.7320003509521,-85.8055,761.848854,-0.289456,869.810418
3716132463.133,15.7620000839233,-85.8055,761.691002,0.184184,869.915582
3716132463.164,15.7930002212524,-81.738893,761.392873,-0.289456,870.073329
3716132463.193,15.8220000267029,-87.838804,761.287638,-0.061409,869.933145
3716132463.223,15.8520002365112,-87.161009,761.340256,-0.605217,869.722816
3716132463.253,15.8819999694824,-90.549861,761.16483,0.254352,869.179432
3716132463.283,15.9120001792908,-83.094442,761.708523,0.306974,869.827981
3716132463.313,15.9420003890991,-84.449951,761.270064,0.289435,869.950602
3716132463.343,15.9720001220703,-84.449951,761.392873,-0.043864,869.652671
3716132463.372,16.0010004043579,-88.516558,761.498054,-0.447336,869.635109
3716132463.405,16.0340003967285,-91.227616,761.620863,-0.131576,869.337178
3716132463.435,16.0640001296997,-84.449951,761.375299,-0.149121,869.89802
3716132463.468,16.0970001220703,-84.449951,761.568246,0.254352,869.670234
3716132463.497,16.1260004043579,-81.738893,761.954088,0.27189,869.985727
3716132463.526,16.1550002098084,-85.8055,761.550672,-0.078947,869.775399
3716132463.556,16.1850004196167,-87.838804,761.585768,-0.622755,869.827981
3716132463.585,16.2140002250671,-87.161009,761.726098,-0.043864,869.512488
3716132463.614,16.2430000305176,-83.094442,761.392873,-0.00878,869.863
3716132463.644,16.2730002403259,-85.127706,761.042074,-0.342085,870.283658
3716132463.672,16.3010001182556,-89.194313,761.585768,-0.429791,869.56507
3716132463.703,16.3320002555847,-91.227616,761.147308,-0.499959,869.214557
3716132463.733,16.3619999885559,-83.772197,761.796236,-0.096492,869.670234
3716132463.764,16.393000125885,-83.094442,761.252543,0.166639,870.160931
3716132463.794,16.4230003356934,-84.449951,761.217447,0.254352,870.055766
3716132463.825,16.4539999961853,-85.8055,760.954414,-0.517504,869.635109
3716132463.853,16.4820003509521,-87.838804,761.375299,-0.342085,869.705254
3716132463.884,16.5130000114441,-83.094442,761.743619,-0.201744,869.775399
3716132463.915,16.5440001487732,-82.416648,761.831279,0.11401,869.880563
3716132463.948,16.5770001411438,-79.70559,761.603289,0.008759,870.318677
3716132463.977,16.6060004234314,-87.161009,760.954414,-0.307002,869.915582
3716132464.008,16.6370000839233,-87.838804,761.427916,-0.605217,869.915582
3716132464.036,16.664999961853,-90.549861,761.515629,-0.271911,869.407323
3716132464.066,16.6950001716614,-85.8055,761.270064,-0.359624,869.722816
3716132464.097,16.7260003089905,-83.094442,761.480533,0.499938,869.863
3716132464.126,16.7550001144409,-87.838804,761.585768,-0.429791,869.757836
3716132464.156,16.7850003242493,-87.161009,760.989456,-0.622755,869.722816
3716132464.186,16.8150000572205,-89.872067,761.340256,0.131555,869.389761
3716132464.216,16.8450002670288,-81.738893,761.515629,0.201723,869.845438
3716132464.252,16.8810000419617,-80.383384,761.375299,-0.16666,870.283658
3716132464.281,16.9100003242493,-82.416648,761.638385,0.324519,869.89802
3716132464.312,16.9409999847412,-83.772197,761.30516,-0.236827,870.283658
3716132464.34,16.9690003395081,-85.8055,760.831605,0.061388,869.985727
3716132464.37,16.9990000724792,-89.194313,761.340256,-0.289456,869.477468
3716132464.402,17.0310001373291,-85.127706,761.182404,-0.131576,869.600089
3716132464.432,17.0610003471375,-82.416648,761.322681,0.219268,869.705254
3716132464.463,17.0920000076294,-79.70559,761.340256,-0.307002,870.266095
3716132464.493,17.1220002174377,-86.483255,761.007031,-0.149121,869.600089
3716132464.524,17.1530003547668,-89.194313,761.638385,-0.429791,869.582632
3716132464.554,17.183000087738,-85.127706,761.53315,-0.499959,869.372304
3716132464.583,17.2120003700256,-83.094442,761.936514,-0.289456,869.933145
3716132464.614,17.2430000305176,-82.416648,761.094691,0.1491,869.950602
3716132464.643,17.2720003128052,-86.483255,761.691002,0.131555,869.933145
3716132464.673,17.3020000457764,-86.483255,760.936839,-0.114038,869.933145
3716132464.703,17.3320002555847,-91.90537,761.287638,-0.289456,869.407323
3716132464.732,17.3610000610352,-84.449951,761.392873,0.342064,870.143474
3716132464.765,17.3940000534058,-83.094442,761.603289,0.324519,869.810418
3716132464.793,17.4220004081726,-85.8055,761.042074,-0.359624,869.740273
3716132464.824,17.4530000686646,-85.8055,761.340256,-0.412253,869.915582
3716132464.853,17.4820003509521,-85.127706,761.778715,0.096471,869.512488
3716132464.883,17.5120000839233,-85.127706,762.252217,-0.219289,869.757836
3716132464.914,17.5430002212524,-82.416648,761.410394,0.377148,869.933145
3716132464.943,17.5720000267029,-85.127706,761.007031,-0.131576,869.757836
3716132464.973,17.6020002365112,-87.161009,761.024552,-0.587671,869.827981
3716132465.001,17.6300001144409,-84.449951,761.883897,-0.394708,869.705254
3716132465.031,17.6600003242493,-81.061139,761.585768,-0.114038,869.827981
3716132465.06,17.6890001296997,-84.449951,761.322681,0.078926,869.722816
3716132465.089,17.7180004119873,-86.483255,760.831605,-0.16666,869.757836
3716132465.118,17.7470002174377,-83.772197,761.427916,0.061388,869.687691
3716132465.149,17.7780003547668,-81.738893,761.357777,0.324519,870.213513
3716132465.179,17.808000087738,-79.70559,761.287638,-0.149121,870.125911
3716132465.207,17.8359999656677,-87.838804,761.094691,-0.096492,870.003184
3716132465.238,17.8670001029968,-89.872067,761.024552,-0.447336,869.547507
3716132465.267,17.8960003852844,-84.449951,761.427916,0.008759,869.933145
3716132465.296,17.9250001907349,-81.738893,761.217447,0.412232,870.318677
3716132465.325,17.9539999961853,-89.194313,761.270064,-0.289456,870.143474
3716132465.354,17.9830002784729,-89.872067,761.30516,-0.412253,869.582632
3716132465.383,18.0120000839233,-83.094442,761.691002,0.043843,869.775399
3716132465.417,18.0460000038147,-85.8055,761.726098,-0.517504,870.003184
3716132465.448,18.0770001411438,-82.416648,761.655906,-0.219289,869.880563
3716132465.48,18.1090002059937,-83.094442,761.831279,-0.00878,870.160931
3716132465.511,18.1400003433228,-84.449951,761.30516,0.026304,870.073329
3716132465.541,18.1700000762939,-87.161009,760.831605,-0.412253,869.863
3716132465.571,18.2000002861023,-87.161009,761.498054,-0.377169,869.600089
3716132465.604,18.2330002784729,-85.8055,761.53315,-0.061409,869.845438
3716132465.633,18.2620000839233,-85.127706,761.463012,-0.289456,869.845438
